@RELATION pacmanGameStates

@ATTRIBUTE pacmanX NUMERIC
@ATTRIBUTE pacmanY NUMERIC
@ATTRIBUTE directionPossible NUMERIC
@ATTRIBUTE ghostX NUMERIC
@ATTRIBUTE ghostY NUMERIC
@ATTRIBUTE nearestGhostDistance NUMERIC
@ATTRIBUTE minWidth NUMERIC
@ATTRIBUTE minHeight NUMERIC
@ATTRIBUTE maxWidth NUMERIC
@ATTRIBUTE maxHeight NUMERIC
@ATTRIBUTE directionTaken {0,1,2,3}
@ATTRIBUTE futureScore NUMERIC

@DATA
9.0,14.0,7.0,13.0,12.0,6.0,1.0,3.0,19.0,15.0,2,186.0
10.0,14.0,7.0,13.0,12.0,5.0,1.0,3.0,19.0,15.0,3,185.0
10.0,13.0,14.0,13.0,12.0,3.0,1.0,3.0,19.0,15.0,1,184.0
10.0,12.0,11.0,12.0,12.0,2.0,1.0,3.0,19.0,15.0,1,183.0
11.0,12.0,3.0,12.0,12.0,1.0,1.0,3.0,19.0,15.0,3,382.0
12.0,12.0,3.0,3.0,9.0,12.0,1.0,3.0,19.0,15.0,3,381.0
11.0,12.0,3.0,4.0,9.0,10.0,1.0,3.0,19.0,15.0,2,380.0
10.0,12.0,11.0,3.0,9.0,10.0,1.0,3.0,19.0,15.0,2,379.0
10.0,13.0,14.0,3.0,9.0,11.0,1.0,3.0,19.0,15.0,0,378.0
10.0,14.0,7.0,4.0,9.0,11.0,1.0,3.0,19.0,15.0,0,377.0
9.0,14.0,7.0,4.0,8.0,11.0,1.0,3.0,19.0,15.0,2,376.0
8.0,14.0,7.0,4.0,9.0,9.0,1.0,3.0,19.0,15.0,2,375.0
7.0,14.0,3.0,4.0,8.0,9.0,1.0,3.0,19.0,15.0,2,374.0
6.0,14.0,3.0,4.0,9.0,7.0,1.0,3.0,19.0,15.0,2,373.0
5.0,14.0,3.0,4.0,9.0,6.0,1.0,3.0,19.0,15.0,2,372.0
4.0,14.0,3.0,3.0,9.0,6.0,1.0,3.0,19.0,15.0,2,371.0
3.0,14.0,7.0,2.0,9.0,6.0,1.0,3.0,19.0,15.0,2,370.0
3.0,13.0,14.0,2.0,9.0,5.0,1.0,3.0,19.0,15.0,1,369.0
3.0,12.0,14.0,2.0,8.0,5.0,1.0,3.0,19.0,15.0,1,368.0
3.0,11.0,14.0,1.0,8.0,5.0,1.0,3.0,19.0,15.0,1,367.0
3.0,10.0,15.0,1.0,9.0,3.0,1.0,3.0,19.0,15.0,1,366.0
3.0,9.0,15.0,2.0,9.0,1.0,1.0,3.0,19.0,15.0,1,565.0
2.0,9.0,15.0,15.0,7.0,15.0,1.0,3.0,19.0,15.0,2,564.0
3.0,9.0,15.0,16.0,7.0,15.0,1.0,3.0,19.0,15.0,3,563.0
4.0,9.0,15.0,16.0,7.0,14.0,1.0,3.0,19.0,15.0,3,562.0
5.0,9.0,14.0,16.0,8.0,12.0,1.0,3.0,19.0,15.0,3,561.0
5.0,8.0,11.0,16.0,9.0,12.0,1.0,3.0,19.0,15.0,1,560.0
6.0,8.0,3.0,17.0,9.0,12.0,1.0,3.0,19.0,15.0,3,559.0
7.0,8.0,3.0,16.0,9.0,10.0,1.0,3.0,19.0,15.0,3,558.0
8.0,8.0,3.0,16.0,10.0,10.0,1.0,3.0,19.0,15.0,3,557.0
9.0,8.0,3.0,16.0,11.0,10.0,1.0,3.0,19.0,15.0,3,556.0
10.0,8.0,3.0,16.0,12.0,10.0,1.0,3.0,19.0,15.0,3,555.0
11.0,8.0,3.0,16.0,13.0,10.0,1.0,3.0,19.0,15.0,3,554.0
12.0,8.0,3.0,16.0,12.0,8.0,1.0,3.0,19.0,15.0,3,553.0
13.0,8.0,11.0,17.0,12.0,8.0,1.0,3.0,19.0,15.0,3,552.0
13.0,9.0,13.0,17.0,12.0,7.0,1.0,3.0,19.0,15.0,0,551.0
13.0,10.0,7.0,18.0,12.0,7.0,1.0,3.0,19.0,15.0,0,550.0
14.0,10.0,7.0,18.0,11.0,5.0,1.0,3.0,19.0,15.0,3,549.0
15.0,10.0,15.0,18.0,12.0,5.0,1.0,3.0,19.0,15.0,3,548.0
15.0,11.0,13.0,18.0,12.0,4.0,1.0,3.0,19.0,15.0,0,547.0
15.0,12.0,13.0,18.0,11.0,4.0,1.0,3.0,19.0,15.0,0,546.0
16.0,12.0,15.0,18.0,11.0,3.0,1.0,3.0,19.0,15.0,3,545.0
17.0,12.0,15.0,17.0,11.0,1.0,1.0,3.0,19.0,15.0,0,545.0
1.0,3.0,9.0,2.0,8.0,6.0,1.0,3.0,8.0,11.0,0,-1.0
1.0,4.0,13.0,3.0,8.0,6.0,1.0,3.0,8.0,11.0,0,-2.0
1.0,5.0,13.0,2.0,9.0,5.0,1.0,3.0,8.0,11.0,0,-3.0
1.0,6.0,13.0,2.0,9.0,4.0,1.0,3.0,8.0,11.0,0,96.0
1.0,7.0,13.0,2.0,9.0,3.0,1.0,3.0,8.0,11.0,0,95.0
1.0,8.0,13.0,1.0,9.0,1.0,1.0,3.0,8.0,11.0,0,594.0
1.0,9.0,13.0,3.0,9.0,2.0,1.0,3.0,8.0,11.0,0,593.0
2.0,9.0,15.0,3.0,9.0,1.0,1.0,3.0,8.0,11.0,3,892.0
3.0,9.0,15.0,6.0,8.0,5.0,1.0,3.0,8.0,11.0,3,891.0
4.0,9.0,15.0,6.0,7.0,5.0,1.0,3.0,8.0,11.0,3,890.0
5.0,9.0,15.0,7.0,7.0,4.0,1.0,3.0,8.0,11.0,3,889.0
6.0,9.0,15.0,7.0,7.0,2.0,1.0,3.0,8.0,11.0,0,889.0
1.0,18.0,5.0,5.0,9.0,13.0,1.0,3.0,29.0,19.0,1,-1.0
1.0,17.0,12.0,5.0,9.0,12.0,1.0,3.0,29.0,19.0,1,-2.0
1.0,16.0,13.0,4.0,9.0,10.0,1.0,3.0,29.0,19.0,1,-3.0
1.0,15.0,13.0,5.0,9.0,10.0,1.0,3.0,29.0,19.0,1,-4.0
1.0,14.0,13.0,6.0,9.0,10.0,1.0,3.0,29.0,19.0,1,-5.0
1.0,13.0,12.0,5.0,9.0,8.0,1.0,3.0,29.0,19.0,1,-6.0
1.0,12.0,13.0,4.0,9.0,6.0,1.0,3.0,29.0,19.0,1,-7.0
1.0,11.0,12.0,4.0,8.0,6.0,1.0,3.0,29.0,19.0,1,-8.0
1.0,10.0,12.0,5.0,8.0,6.0,1.0,3.0,29.0,19.0,1,-9.0
1.0,9.0,12.0,5.0,9.0,4.0,1.0,3.0,29.0,19.0,1,-10.0
1.0,8.0,12.0,5.0,8.0,4.0,1.0,3.0,29.0,19.0,1,-11.0
1.0,7.0,12.0,6.0,8.0,6.0,1.0,3.0,29.0,19.0,1,-12.0
1.0,6.0,13.0,6.0,9.0,8.0,1.0,3.0,29.0,19.0,1,-13.0
2.0,6.0,7.0,5.0,9.0,6.0,1.0,3.0,29.0,19.0,3,-14.0
3.0,6.0,15.0,5.0,8.0,4.0,1.0,3.0,29.0,19.0,3,-15.0
3.0,7.0,13.0,4.0,8.0,2.0,1.0,3.0,29.0,19.0,0,-16.0
3.0,8.0,13.0,4.0,8.0,1.0,1.0,3.0,29.0,19.0,0,183.0
4.0,8.0,15.0,9.0,3.0,10.0,1.0,3.0,29.0,19.0,3,182.0
5.0,8.0,15.0,8.0,3.0,8.0,1.0,3.0,29.0,19.0,3,181.0
6.0,8.0,14.0,8.0,4.0,6.0,1.0,3.0,29.0,19.0,3,180.0
6.0,7.0,14.0,8.0,3.0,6.0,1.0,3.0,29.0,19.0,1,179.0
6.0,6.0,11.0,8.0,4.0,4.0,1.0,3.0,29.0,19.0,1,178.0
7.0,6.0,3.0,8.0,4.0,3.0,1.0,3.0,29.0,19.0,3,177.0
8.0,6.0,15.0,8.0,5.0,1.0,1.0,3.0,29.0,19.0,3,376.0
8.0,5.0,13.0,15.0,4.0,8.0,1.0,3.0,29.0,19.0,1,375.0
8.0,6.0,15.0,15.0,3.0,10.0,1.0,3.0,29.0,19.0,0,374.0
8.0,7.0,13.0,16.0,3.0,12.0,1.0,3.0,29.0,19.0,0,373.0
8.0,8.0,13.0,15.0,3.0,12.0,1.0,3.0,29.0,19.0,0,372.0
8.0,9.0,13.0,15.0,4.0,12.0,1.0,3.0,29.0,19.0,0,371.0
8.0,10.0,13.0,14.0,4.0,12.0,1.0,3.0,29.0,19.0,0,370.0
8.0,11.0,13.0,14.0,4.0,13.0,1.0,3.0,29.0,19.0,0,369.0
8.0,12.0,15.0,15.0,4.0,15.0,1.0,3.0,29.0,19.0,0,368.0
9.0,12.0,15.0,14.0,4.0,13.0,1.0,3.0,29.0,19.0,3,367.0
10.0,12.0,15.0,14.0,3.0,13.0,1.0,3.0,29.0,19.0,3,366.0
11.0,12.0,7.0,15.0,3.0,13.0,1.0,3.0,29.0,19.0,3,365.0
12.0,12.0,3.0,16.0,3.0,13.0,1.0,3.0,29.0,19.0,3,364.0
13.0,12.0,7.0,15.0,3.0,11.0,1.0,3.0,29.0,19.0,3,363.0
14.0,12.0,15.0,15.0,3.0,10.0,1.0,3.0,29.0,19.0,3,362.0
14.0,11.0,15.0,14.0,3.0,8.0,1.0,3.0,29.0,19.0,1,361.0
14.0,10.0,15.0,14.0,4.0,6.0,1.0,3.0,29.0,19.0,1,360.0
14.0,9.0,14.0,13.0,4.0,6.0,1.0,3.0,29.0,19.0,1,359.0
14.0,8.0,15.0,14.0,4.0,4.0,1.0,3.0,29.0,19.0,1,358.0
14.0,7.0,14.0,15.0,4.0,4.0,1.0,3.0,29.0,19.0,1,357.0
14.0,6.0,15.0,15.0,3.0,4.0,1.0,3.0,29.0,19.0,1,356.0
14.0,5.0,14.0,15.0,4.0,2.0,1.0,3.0,29.0,19.0,1,355.0
14.0,4.0,15.0,15.0,3.0,2.0,1.0,3.0,29.0,19.0,1,354.0
15.0,4.0,7.0,16.0,3.0,2.0,1.0,3.0,29.0,19.0,3,353.0
16.0,4.0,7.0,17.0,3.0,2.0,1.0,3.0,29.0,19.0,3,352.0
17.0,4.0,15.0,17.0,3.0,1.0,1.0,3.0,29.0,19.0,3,551.0
17.0,3.0,11.0,24.0,4.0,7.0,1.0,3.0,29.0,19.0,1,550.0
17.0,4.0,15.0,23.0,4.0,5.0,1.0,3.0,29.0,19.0,0,549.0
18.0,4.0,15.0,22.0,4.0,4.0,1.0,3.0,29.0,19.0,3,548.0
19.0,4.0,15.0,22.0,4.0,2.0,1.0,3.0,29.0,19.0,0,548.0
1.0,18.0,5.0,5.0,9.0,13.0,1.0,3.0,29.0,19.0,1,-1.0
1.0,17.0,12.0,5.0,10.0,11.0,1.0,3.0,29.0,19.0,1,-2.0
1.0,16.0,13.0,5.0,10.0,10.0,1.0,3.0,29.0,19.0,1,-3.0
1.0,15.0,13.0,4.0,10.0,8.0,1.0,3.0,29.0,19.0,1,-4.0
1.0,14.0,13.0,4.0,10.0,7.0,1.0,3.0,29.0,19.0,1,-5.0
1.0,13.0,12.0,5.0,10.0,7.0,1.0,3.0,29.0,19.0,1,-6.0
1.0,12.0,13.0,5.0,10.0,6.0,1.0,3.0,29.0,19.0,1,-7.0
1.0,11.0,12.0,5.0,10.0,5.0,1.0,3.0,29.0,19.0,1,-8.0
1.0,10.0,12.0,5.0,10.0,4.0,1.0,3.0,29.0,19.0,1,-9.0
1.0,9.0,12.0,5.0,10.0,5.0,1.0,3.0,29.0,19.0,1,-10.0
1.0,8.0,12.0,1.0,4.0,4.0,1.0,3.0,29.0,19.0,1,-11.0
1.0,7.0,12.0,1.0,5.0,2.0,1.0,3.0,29.0,19.0,1,-12.0
1.0,6.0,13.0,2.0,6.0,1.0,1.0,3.0,29.0,19.0,1,187.0
2.0,6.0,7.0,3.0,8.0,3.0,1.0,3.0,29.0,19.0,3,186.0
3.0,6.0,15.0,4.0,8.0,3.0,1.0,3.0,29.0,19.0,3,185.0
3.0,7.0,13.0,4.0,7.0,1.0,1.0,3.0,29.0,19.0,0,584.0
4.0,7.0,15.0,2.0,5.0,4.0,1.0,3.0,29.0,19.0,3,583.0
4.0,6.0,15.0,2.0,6.0,2.0,1.0,3.0,29.0,19.0,0,583.0
9.0,1.0,3.0,9.0,7.0,6.0,1.0,3.0,19.0,12.0,3,99.0
8.0,1.0,3.0,9.0,7.0,7.0,1.0,3.0,19.0,12.0,2,198.0
7.0,1.0,3.0,10.0,7.0,9.0,1.0,3.0,19.0,12.0,2,297.0
6.0,1.0,9.0,10.0,7.0,10.0,1.0,3.0,19.0,12.0,2,396.0
6.0,2.0,12.0,9.0,7.0,8.0,1.0,3.0,19.0,12.0,0,495.0
6.0,3.0,15.0,8.0,7.0,6.0,1.0,3.0,19.0,12.0,0,594.0
6.0,4.0,14.0,9.0,7.0,6.0,1.0,3.0,19.0,12.0,0,693.0
6.0,5.0,14.0,9.0,8.0,6.0,1.0,3.0,19.0,12.0,0,792.0
6.0,6.0,14.0,11.0,7.0,6.0,1.0,3.0,19.0,12.0,0,891.0
6.0,7.0,15.0,11.0,7.0,4.0,1.0,3.0,19.0,12.0,0,890.0
7.0,7.0,3.0,11.0,7.0,4.0,1.0,3.0,19.0,12.0,3,889.0
8.0,7.0,3.0,10.0,7.0,2.0,1.0,3.0,19.0,12.0,3,1088.0
9.0,7.0,11.0,10.0,8.0,1.0,1.0,3.0,19.0,12.0,3,1487.0
9.0,8.0,13.0,10.0,7.0,2.0,1.0,3.0,19.0,12.0,0,1486.0
10.0,8.0,14.0,10.0,7.0,1.0,1.0,3.0,19.0,12.0,0,1486.0
12.0,10.0,3.0,13.0,12.0,3.0,1.0,3.0,19.0,15.0,3,-1.0
13.0,10.0,7.0,13.0,12.0,2.0,1.0,3.0,19.0,15.0,3,-2.0
14.0,10.0,7.0,14.0,6.0,4.0,1.0,3.0,19.0,15.0,3,-3.0
14.0,9.0,15.0,14.0,5.0,4.0,1.0,3.0,19.0,15.0,1,-4.0
14.0,8.0,15.0,13.0,5.0,4.0,1.0,3.0,19.0,15.0,1,-5.0
14.0,7.0,13.0,12.0,5.0,4.0,1.0,3.0,19.0,15.0,1,-6.0
14.0,6.0,15.0,12.0,4.0,4.0,1.0,3.0,19.0,15.0,1,-7.0
14.0,5.0,15.0,11.0,4.0,4.0,1.0,3.0,19.0,15.0,1,-8.0
14.0,4.0,15.0,11.0,4.0,3.0,1.0,3.0,19.0,15.0,1,-9.0
13.0,4.0,15.0,12.0,4.0,1.0,1.0,3.0,19.0,15.0,2,190.0
12.0,4.0,15.0,9.0,13.0,11.0,1.0,3.0,19.0,15.0,2,189.0
12.0,5.0,15.0,9.0,12.0,11.0,1.0,3.0,19.0,15.0,0,188.0
12.0,6.0,7.0,3.0,7.0,10.0,1.0,3.0,19.0,15.0,0,187.0
13.0,6.0,7.0,3.0,8.0,12.0,1.0,3.0,19.0,15.0,3,186.0
14.0,6.0,15.0,7.0,12.0,13.0,1.0,3.0,19.0,15.0,3,185.0
14.0,7.0,13.0,3.0,9.0,13.0,1.0,3.0,19.0,15.0,0,184.0
14.0,8.0,15.0,4.0,9.0,11.0,1.0,3.0,19.0,15.0,0,183.0
13.0,8.0,11.0,4.0,8.0,9.0,1.0,3.0,19.0,15.0,2,182.0
12.0,8.0,3.0,4.0,9.0,9.0,1.0,3.0,19.0,15.0,2,181.0
11.0,8.0,3.0,8.0,12.0,7.0,1.0,3.0,19.0,15.0,2,180.0
12.0,8.0,3.0,4.0,8.0,8.0,1.0,3.0,19.0,15.0,3,179.0
11.0,8.0,3.0,5.0,8.0,6.0,1.0,3.0,19.0,15.0,2,178.0
10.0,8.0,3.0,5.0,9.0,6.0,1.0,3.0,19.0,15.0,2,177.0
9.0,8.0,3.0,8.0,12.0,5.0,1.0,3.0,19.0,15.0,2,176.0
8.0,8.0,3.0,4.0,8.0,4.0,1.0,3.0,19.0,15.0,2,175.0
7.0,8.0,3.0,5.0,8.0,2.0,1.0,3.0,19.0,15.0,2,174.0
6.0,8.0,3.0,5.0,9.0,2.0,1.0,3.0,19.0,15.0,2,173.0
5.0,8.0,11.0,5.0,10.0,2.0,1.0,3.0,19.0,15.0,2,172.0
5.0,9.0,14.0,5.0,10.0,1.0,1.0,3.0,19.0,15.0,0,371.0
5.0,10.0,7.0,8.0,12.0,5.0,1.0,3.0,19.0,15.0,0,370.0
4.0,10.0,7.0,8.0,12.0,6.0,1.0,3.0,19.0,15.0,2,369.0
3.0,10.0,15.0,9.0,12.0,8.0,1.0,3.0,19.0,15.0,2,368.0
3.0,11.0,14.0,9.0,13.0,8.0,1.0,3.0,19.0,15.0,0,367.0
3.0,12.0,14.0,8.0,13.0,6.0,1.0,3.0,19.0,15.0,0,366.0
3.0,13.0,14.0,8.0,13.0,5.0,1.0,3.0,19.0,15.0,0,365.0
3.0,14.0,7.0,8.0,13.0,6.0,1.0,3.0,19.0,15.0,0,364.0
4.0,14.0,3.0,8.0,13.0,5.0,1.0,3.0,19.0,15.0,3,363.0
5.0,14.0,3.0,8.0,14.0,3.0,1.0,3.0,19.0,15.0,3,362.0
6.0,14.0,3.0,7.0,14.0,1.0,1.0,3.0,19.0,15.0,3,561.0
7.0,14.0,3.0,10.0,13.0,4.0,1.0,3.0,19.0,15.0,3,560.0
8.0,14.0,7.0,10.0,13.0,3.0,1.0,3.0,19.0,15.0,3,559.0
9.0,14.0,7.0,10.0,13.0,2.0,1.0,3.0,19.0,15.0,3,558.0
10.0,14.0,7.0,10.0,13.0,2.0,1.0,3.0,19.0,15.0,3,557.0
10.0,13.0,14.0,10.0,12.0,1.0,1.0,3.0,19.0,15.0,0,557.0
1.0,3.0,9.0,2.0,8.0,6.0,1.0,3.0,8.0,11.0,0,-1.0
1.0,4.0,13.0,1.0,10.0,6.0,1.0,3.0,8.0,11.0,0,-2.0
1.0,5.0,13.0,4.0,7.0,5.0,1.0,3.0,8.0,11.0,0,-3.0
1.0,6.0,13.0,1.0,10.0,4.0,1.0,3.0,8.0,11.0,0,96.0
1.0,7.0,13.0,2.0,10.0,4.0,1.0,3.0,8.0,11.0,0,95.0
1.0,8.0,13.0,2.0,10.0,3.0,1.0,3.0,8.0,11.0,0,194.0
1.0,9.0,13.0,2.0,10.0,2.0,1.0,3.0,8.0,11.0,0,193.0
1.0,10.0,5.0,2.0,10.0,1.0,1.0,3.0,8.0,11.0,0,392.0
2.0,10.0,7.0,4.0,10.0,2.0,1.0,3.0,8.0,11.0,3,391.0
3.0,10.0,7.0,4.0,10.0,1.0,1.0,3.0,8.0,11.0,3,590.0
4.0,10.0,7.0,3.0,4.0,7.0,1.0,3.0,8.0,11.0,3,589.0
4.0,9.0,15.0,3.0,3.0,6.0,1.0,3.0,8.0,11.0,1,588.0
4.0,8.0,15.0,3.0,3.0,6.0,1.0,3.0,8.0,11.0,1,587.0
4.0,7.0,15.0,3.0,4.0,4.0,1.0,3.0,8.0,11.0,1,586.0
4.0,6.0,15.0,4.0,4.0,2.0,1.0,3.0,8.0,11.0,1,585.0
4.0,5.0,15.0,5.0,4.0,2.0,1.0,3.0,8.0,11.0,1,784.0
5.0,5.0,15.0,3.0,3.0,4.0,1.0,3.0,8.0,11.0,3,783.0
5.0,4.0,15.0,3.0,3.0,3.0,1.0,3.0,8.0,11.0,1,782.0
5.0,3.0,11.0,3.0,3.0,2.0,1.0,3.0,8.0,11.0,0,782.0
1.0,18.0,5.0,5.0,9.0,13.0,1.0,3.0,29.0,19.0,1,-1.0
1.0,17.0,12.0,5.0,10.0,11.0,1.0,3.0,29.0,19.0,1,-2.0
1.0,16.0,13.0,5.0,9.0,11.0,1.0,3.0,29.0,19.0,1,-3.0
1.0,15.0,13.0,5.0,10.0,9.0,1.0,3.0,29.0,19.0,1,-4.0
1.0,14.0,13.0,4.0,10.0,7.0,1.0,3.0,29.0,19.0,1,-5.0
1.0,13.0,12.0,5.0,10.0,7.0,1.0,3.0,29.0,19.0,1,-6.0
1.0,12.0,13.0,5.0,9.0,7.0,1.0,3.0,29.0,19.0,1,-7.0
1.0,11.0,12.0,5.0,10.0,5.0,1.0,3.0,29.0,19.0,1,-8.0
1.0,10.0,12.0,5.0,10.0,4.0,1.0,3.0,29.0,19.0,1,-9.0
1.0,9.0,12.0,5.0,10.0,5.0,1.0,3.0,29.0,19.0,1,-10.0
1.0,8.0,12.0,6.0,10.0,7.0,1.0,3.0,29.0,19.0,1,-11.0
1.0,7.0,12.0,6.0,10.0,8.0,1.0,3.0,29.0,19.0,1,-12.0
1.0,6.0,13.0,6.0,9.0,8.0,1.0,3.0,29.0,19.0,1,-13.0
2.0,6.0,7.0,5.0,9.0,6.0,1.0,3.0,29.0,19.0,3,-14.0
3.0,6.0,15.0,6.0,9.0,6.0,1.0,3.0,29.0,19.0,3,-15.0
3.0,7.0,13.0,6.0,9.0,5.0,1.0,3.0,29.0,19.0,0,-16.0
3.0,8.0,13.0,6.0,8.0,3.0,1.0,3.0,29.0,19.0,0,-17.0
4.0,8.0,15.0,6.0,7.0,3.0,1.0,3.0,29.0,19.0,3,-18.0
5.0,8.0,15.0,6.0,7.0,2.0,1.0,3.0,29.0,19.0,3,181.0
6.0,8.0,14.0,9.0,6.0,5.0,1.0,3.0,29.0,19.0,3,180.0
6.0,7.0,14.0,9.0,5.0,5.0,1.0,3.0,29.0,19.0,1,179.0
6.0,6.0,11.0,8.0,5.0,3.0,1.0,3.0,29.0,19.0,1,178.0
7.0,6.0,3.0,8.0,4.0,3.0,1.0,3.0,29.0,19.0,3,177.0
8.0,6.0,15.0,9.0,4.0,3.0,1.0,3.0,29.0,19.0,3,176.0
9.0,6.0,15.0,8.0,4.0,3.0,1.0,3.0,29.0,19.0,3,175.0
9.0,5.0,15.0,8.0,3.0,3.0,1.0,3.0,29.0,19.0,1,174.0
9.0,4.0,15.0,9.0,3.0,1.0,1.0,3.0,29.0,19.0,1,373.0
9.0,3.0,11.0,14.0,8.0,10.0,1.0,3.0,29.0,19.0,1,372.0
9.0,4.0,15.0,14.0,7.0,8.0,1.0,3.0,29.0,19.0,0,371.0
9.0,5.0,15.0,14.0,6.0,6.0,1.0,3.0,29.0,19.0,0,370.0
9.0,6.0,15.0,14.0,5.0,6.0,1.0,3.0,29.0,19.0,0,369.0
9.0,7.0,15.0,14.0,4.0,8.0,1.0,3.0,29.0,19.0,0,368.0
9.0,8.0,15.0,15.0,4.0,10.0,1.0,3.0,29.0,19.0,0,367.0
9.0,9.0,15.0,15.0,4.0,11.0,1.0,3.0,29.0,19.0,0,366.0
9.0,10.0,15.0,15.0,4.0,12.0,1.0,3.0,29.0,19.0,0,365.0
9.0,11.0,15.0,16.0,4.0,14.0,1.0,3.0,29.0,19.0,0,364.0
9.0,12.0,15.0,15.0,4.0,14.0,1.0,3.0,29.0,19.0,0,363.0
10.0,12.0,15.0,15.0,3.0,14.0,1.0,3.0,29.0,19.0,3,362.0
11.0,12.0,7.0,15.0,4.0,12.0,1.0,3.0,29.0,19.0,3,361.0
12.0,12.0,3.0,14.0,4.0,10.0,1.0,3.0,29.0,19.0,3,360.0
13.0,12.0,7.0,13.0,4.0,8.0,1.0,3.0,29.0,19.0,3,359.0
13.0,11.0,13.0,14.0,4.0,8.0,1.0,3.0,29.0,19.0,1,358.0
14.0,11.0,15.0,13.0,4.0,8.0,1.0,3.0,29.0,19.0,3,357.0
14.0,10.0,15.0,13.0,5.0,6.0,1.0,3.0,29.0,19.0,1,356.0
14.0,9.0,14.0,14.0,5.0,4.0,1.0,3.0,29.0,19.0,1,355.0
14.0,8.0,15.0,13.0,5.0,4.0,1.0,3.0,29.0,19.0,1,354.0
14.0,7.0,14.0,13.0,4.0,4.0,1.0,3.0,29.0,19.0,1,353.0
14.0,6.0,15.0,14.0,4.0,2.0,1.0,3.0,29.0,19.0,1,352.0
14.0,5.0,14.0,14.0,3.0,2.0,1.0,3.0,29.0,19.0,1,351.0
14.0,4.0,15.0,15.0,3.0,2.0,1.0,3.0,29.0,19.0,1,350.0
15.0,4.0,7.0,16.0,3.0,2.0,1.0,3.0,29.0,19.0,3,349.0
16.0,4.0,7.0,15.0,3.0,2.0,1.0,3.0,29.0,19.0,3,548.0
16.0,3.0,11.0,25.0,14.0,21.0,1.0,3.0,29.0,19.0,1,547.0
16.0,4.0,7.0,26.0,14.0,20.0,1.0,3.0,29.0,19.0,0,546.0
17.0,4.0,15.0,26.0,14.0,18.0,1.0,3.0,29.0,19.0,3,545.0
17.0,5.0,13.0,25.0,14.0,18.0,1.0,3.0,29.0,19.0,0,544.0
17.0,6.0,7.0,25.0,15.0,17.0,1.0,3.0,29.0,19.0,0,543.0
18.0,6.0,7.0,25.0,15.0,17.0,1.0,3.0,29.0,19.0,3,542.0
19.0,6.0,7.0,26.0,15.0,16.0,1.0,3.0,29.0,19.0,3,541.0
20.0,6.0,7.0,26.0,15.0,15.0,1.0,3.0,29.0,19.0,3,540.0
21.0,6.0,3.0,26.0,15.0,13.0,1.0,3.0,29.0,19.0,3,539.0
22.0,6.0,3.0,25.0,15.0,11.0,1.0,3.0,29.0,19.0,3,538.0
23.0,6.0,15.0,24.0,15.0,10.0,1.0,3.0,29.0,19.0,3,537.0
23.0,7.0,13.0,24.0,15.0,10.0,1.0,3.0,29.0,19.0,0,536.0
23.0,8.0,15.0,25.0,15.0,8.0,1.0,3.0,29.0,19.0,0,535.0
23.0,9.0,13.0,25.0,14.0,8.0,1.0,3.0,29.0,19.0,0,534.0
23.0,10.0,15.0,26.0,14.0,6.0,1.0,3.0,29.0,19.0,0,533.0
23.0,11.0,7.0,25.0,14.0,4.0,1.0,3.0,29.0,19.0,0,532.0
24.0,11.0,7.0,24.0,14.0,4.0,1.0,3.0,29.0,19.0,3,531.0
25.0,11.0,7.0,23.0,14.0,6.0,1.0,3.0,29.0,19.0,3,530.0
26.0,11.0,15.0,22.0,14.0,7.0,1.0,3.0,29.0,19.0,3,529.0
26.0,12.0,13.0,22.0,14.0,6.0,1.0,3.0,29.0,19.0,0,528.0
26.0,13.0,15.0,22.0,14.0,4.0,1.0,3.0,29.0,19.0,0,527.0
26.0,14.0,15.0,23.0,14.0,4.0,1.0,3.0,29.0,19.0,0,526.0
25.0,14.0,15.0,23.0,15.0,4.0,1.0,3.0,29.0,19.0,2,525.0
25.0,15.0,15.0,22.0,15.0,2.0,1.0,3.0,29.0,19.0,0,525.0
1.0,18.0,5.0,5.0,9.0,13.0,1.0,3.0,29.0,19.0,1,-1.0
1.0,17.0,12.0,6.0,9.0,13.0,1.0,3.0,29.0,19.0,1,-2.0
1.0,16.0,13.0,6.0,10.0,11.0,1.0,3.0,29.0,19.0,1,-3.0
1.0,15.0,13.0,1.0,5.0,10.0,1.0,3.0,29.0,19.0,1,-4.0
1.0,14.0,13.0,1.0,6.0,8.0,1.0,3.0,29.0,19.0,1,-5.0
1.0,13.0,12.0,1.0,6.0,7.0,1.0,3.0,29.0,19.0,1,-6.0
1.0,12.0,13.0,1.0,5.0,7.0,1.0,3.0,29.0,19.0,1,-7.0
1.0,11.0,12.0,4.0,9.0,5.0,1.0,3.0,29.0,19.0,1,-8.0
1.0,10.0,12.0,3.0,9.0,3.0,1.0,3.0,29.0,19.0,1,-9.0
1.0,9.0,12.0,3.0,8.0,3.0,1.0,3.0,29.0,19.0,1,-10.0
1.0,8.0,12.0,3.0,9.0,3.0,1.0,3.0,29.0,19.0,1,-11.0
1.0,7.0,12.0,1.0,5.0,2.0,1.0,3.0,29.0,19.0,1,-12.0
1.0,6.0,13.0,1.0,4.0,2.0,1.0,3.0,29.0,19.0,1,187.0
1.0,5.0,13.0,2.0,4.0,2.0,1.0,3.0,29.0,19.0,1,386.0
2.0,5.0,15.0,4.0,9.0,6.0,1.0,3.0,29.0,19.0,3,385.0
2.0,6.0,7.0,4.0,8.0,4.0,1.0,3.0,29.0,19.0,0,384.0
